Date,Open,High,Low,Close,Volume
2023-07-31,449.78195829612025,451.0555492007567,442.8557045798532,444.6282186965852,104248
2023-08-01,444.07413519858056,445.4113146403946,441.4919586490594,444.0269521478185,101313
2023-08-02,447.85649405531586,453.9567546495072,440.6297729678049,444.19101163587544,122475
2023-08-03,441.9427627103928,447.60615693059214,439.23145166444414,444.09677889395107,110530
2023-08-04,438.62199272504995,447.5860755235086,434.9989029788247,443.6706840716725,91862
2023-08-07,446.29223002813995,452.55033717341183,437.4430759406242,443.6023918759561,74356
2023-08-08,440.3494121540747,449.70355977675496,433.7382789013135,443.6820047813776,54400
2023-08-09,442.25386262891845,447.53710833095874,441.250511721939,445.0275577619292,99842
2023-08-10,449.1762577092929,452.62384816023047,439.8569275642304,445.531323911975,105674
2023-08-11,444.89984968750895,452.1692140877296,440.6572815767588,446.4344552968048,33404
2023-08-14,447.26423222370914,448.3593228965554,445.340557558,446.6688830483425,78787
2023-08-15,445.6486280033358,449.8670432549756,443.9598989212004,446.5060142851383,28458
2023-08-16,445.5509500158181,450.97290485993926,441.9582663255251,446.1847619068356,43252
2023-08-17,447.865206479175,452.63360207924114,444.8333640314981,446.180156369944,69120
2023-08-18,447.7514469453003,452.6274186821566,440.98317045532656,446.92650225909495,69733
2023-08-21,447.308706867167,453.06737701500924,441.0837436525865,446.5904848969637,98504
2023-08-22,444.75231683343196,448.7395324970246,438.6009801277642,446.2610537068539,78947
2023-08-23,443.98870593754,449.2557116275071,439.4936866964952,446.5681452987403,103570
2023-08-24,450.1389754894041,455.1486264108989,445.9139336132585,447.8951776714288,91841
2023-08-25,452.25305781101474,459.2522409815413,445.36483768400257,449.180716301785,54107
2023-08-28,448.55592618321964,453.65289768972696,443.0536112162947,449.34537645062215,69870
2023-08-29,452.38785228321547,454.6887724747932,447.6001243832927,449.8685492466561,118518
2023-08-30,453.0841015071089,457.98513015683767,446.4100879019674,450.6735456753079,25817
2023-08-31,456.5484257879847,461.0212659194984,450.53260768568606,452.2197300397821,46940
2023-09-01,453.11770330482784,457.3152145169587,447.40232212706394,452.2696187779041,117882
2023-09-04,457.49685356789337,463.7929991303528,447.4638890453203,453.86581837728824,120726
2023-09-05,449.50112563129704,459.81025722005427,443.7480981477646,453.9405400889691,95113
2023-09-06,453.41675519912457,460.8155765387951,450.4320849548136,454.2923123133208,34629
2023-09-07,451.8248737012027,460.36331081799716,449.184388232821,454.65815373475704,120881
2023-09-08,458.4538934207037,460.33149568668745,453.407267488697,455.49242160149083,26920
2023-09-11,451.32803895500086,458.66046628126,449.47881423347127,455.1854987581186,61312
2023-09-12,457.2085680242564,458.521430912414,453.0447473330077,455.1544266293745,29775
2023-09-13,458.0052371223388,461.01398788679484,450.47535243127845,455.2521433012755,39185
2023-09-14,459.5098469063823,465.3710580035385,453.512506671785,455.5196125221785,38059
2023-09-15,457.7438312509674,462.8146674232934,451.53109362384606,455.6857247850397,38193
2023-09-18,459.1534950032426,462.83789509323316,451.8946446763291,455.89054497458676,88436
2023-09-19,460.6406157400341,466.15243439136344,454.97134276795055,456.08896252299144,94754
2023-09-20,451.054152989996,463.104600660653,448.4443442114682,456.6152907112843,48911
2023-09-21,455.90815347070514,460.25303417901415,454.3184804352105,457.05858942855417,114724
2023-09-22,459.19422687633653,462.0630393912098,451.4193031871862,458.0616250957115,108251
2023-09-25,459.27871744843446,465.83081929222493,457.5800530371509,459.24474840589403,98373
2023-09-26,462.152547414746,467.59293476620235,457.14377909357194,459.19157289029806,54384
2023-09-27,462.2917312543502,467.4676705378357,456.4557618319675,459.79878295952653,95989
2023-09-28,458.1854534968252,463.191369255388,454.96585580523185,459.55337949292783,33189
2023-09-29,456.4769405496592,462.5443182308483,452.6304115993616,460.4952663973538,99092
2023-10-02,462.23166446649685,468.4119014266952,454.563868288486,461.06556961950093,108372
2023-10-03,459.3564194327682,463.78735989097186,454.2969642651323,462.10972402041074,52524
2023-10-04,462.057276299623,467.19387874160526,455.6397570186117,461.9472771928727,106644
2023-10-05,464.4415477266774,470.50022382454495,456.82862560541037,462.6366213678604,97388
2023-10-06,461.50942709216844,468.4482993385592,457.1199906277611,462.7514922218882,57586
2023-10-09,461.399176977388,468.941736032147,457.07455513858935,462.2116519661502,94626
2023-10-10,464.99093282774857,466.49483077749835,456.4855377799805,463.0593794871014,106233
2023-10-11,457.1790884709454,463.65276104557506,452.2132584829946,462.49728758467137,62257
2023-10-12,469.29161507410697,475.21785568519095,456.5574453823988,463.21614309824076,121536
2023-10-13,469.66128819362075,473.0125897304197,458.965628475707,464.09338748138356,56567
2023-10-16,472.03497377007307,477.56400951601296,459.0613965033153,465.66904228848665,53637
2023-10-17,468.05191850258734,470.12661213251033,462.5423955008115,466.0641012771098,109803
2023-10-18,468.517484799056,470.23372486492696,465.9604758210594,467.19780375571264,44353
2023-10-19,469.63718076751894,474.08874575536043,463.48875209911347,467.2836380143398,84943
2023-10-20,466.4961122451462,471.40354700053723,463.02919225991104,468.3232889207602,43410
2023-10-23,468.7411643376849,475.5850069669894,463.43003809732807,469.0694876002888,74451
2023-10-24,466.6161753754395,474.7101844524769,460.9649890120283,470.66544939619865,32143
2023-10-25,469.7364890917144,472.613861244813,465.68063549268555,470.67982704395837,98650
2023-10-26,473.96632173391765,476.115189149427,470.82882007901463,472.39301654939106,67480
2023-10-27,469.5039342506014,475.6368417121268,463.1796472101987,473.3876054024753,85089
2023-10-30,472.03393671253014,477.20290136312997,470.19188496862927,473.8081435478134,77204
2023-10-31,473.4721712094266,475.8103386908051,467.22815952333355,473.7378291557056,60539
2023-11-01,476.7646490895432,483.6489219058559,468.74237598129287,474.74910163287177,31437
2023-11-02,474.0911579069107,479.999746556835,468.63748305424286,474.68755631180994,108814
2023-11-03,472.7208707628938,480.0141472932562,468.2342794073394,477.2626454965119,70901
2023-11-06,475.8150431100036,483.4934326889549,471.59846029969697,478.458316238253,86903
2023-11-07,486.2313114888163,492.3802890104031,475.2677606386253,480.2329408520709,53664
2023-11-08,479.6243703437836,487.63181335772856,477.94241851145193,480.818068831258,89879
2023-11-09,477.07386495339506,486.4178711503446,474.20357971576976,480.1257968869185,37738
2023-11-10,485.5900537641114,490.49280294806005,477.1834078447632,480.65894231031626,32289
2023-11-13,484.03386570126037,490.02996050618947,478.79687971210274,480.6104133229677,66286
2023-11-14,484.4944570216393,490.764362720394,474.072064845619,480.7226135900827,93787
2023-11-15,480.9965318589245,483.6261022895966,476.1697606076113,480.6679660878742,28478
2023-11-16,478.49878187020346,486.99343657853615,474.14766450185937,481.22959979405897,112170
2023-11-17,479.12160565247444,485.57996519557065,473.8059168355193,481.81971227827876,66810
2023-11-20,483.02113980238073,489.9913708302018,478.5709872007987,482.88278024338405,121273
2023-11-21,482.3864932283683,487.91512674079803,479.2477959533456,483.2855590846667,46729
2023-11-22,480.57975767326235,484.75451276114273,475.7480021848934,483.3314295500197,46569
2023-11-23,490.0700769057868,492.9797610120673,481.6726709877257,483.69314070874105,108398
2023-11-24,486.2106056800206,493.0356999501359,483.0632473357431,484.1748447264849,123813
2023-11-27,482.29985955870626,487.7358614481033,476.9005599047832,484.7749329999644,103601
2023-11-28,484.9706804757836,491.9264535736377,481.3858585575853,484.4719738658036,81327
2023-11-29,488.48509196622535,492.65112970900327,480.41794605675034,484.65589403081776,103568
2023-11-30,482.18651625697584,489.0608564346917,480.0235163756424,485.24659456414224,50372
2023-12-01,487.6310908347712,490.6660140667611,483.03876977899165,486.11292487267804,36479
2023-12-04,482.8794360784329,492.73287539375923,481.335741187321,486.1009409850263,33653
2023-12-05,489.85772201996775,492.55614256242154,482.77761495572173,486.82454120507657,72390
2023-12-06,487.138045339534,491.4578611938383,483.93790062795665,486.759966163588,112156
2023-12-07,484.0033950204806,489.0157399932163,480.519405817694,487.3049269829341,36534
2023-12-08,484.6444122561849,489.60226494722883,480.8329724195134,487.68766574512034,90163
2023-12-11,489.40715147114906,492.24706889706954,485.2096381622893,487.5681797046352,65312
2023-12-12,496.5371297534726,497.8713624787029,485.20649292302664,488.1156554415717,46475
2023-12-13,490.19215634721706,492.8923817118335,486.1939223912746,488.1340662490231,68602
2023-12-14,479.9466677955525,494.0708353221185,473.7449859599217,488.34926467873817,36930
2023-12-15,485.2835876502055,492.7543648499406,483.01602590407674,487.98600865864466,74241
2023-12-18,487.1740070675948,489.6971918135917,483.00228829386236,487.541735690592,53231
2023-12-19,494.9676557471941,496.33213570012407,483.95592987056824,488.2838599908054,123999
2023-12-20,492.21508615404593,493.58173687061554,482.3398402002443,488.7438308867707,26265
2023-12-21,491.1700185626617,494.1659181818248,486.1151984736491,489.63991415676526,76584
2023-12-22,489.2393455914573,494.260650279139,486.57980560190157,490.81593538739526,69447
2023-12-25,492.5204398888459,497.8678382303937,487.0650870541299,491.2400352756028,66112
2023-12-26,491.0910973824476,496.33811834182535,487.4992905004008,491.6314182595828,37413
2023-12-27,494.175596465567,498.70955766336436,485.8442484124458,492.83237506122083,94323
2023-12-28,495.6870100078644,499.39956407955054,489.17225947385333,493.18902046723497,80385
2023-12-29,492.74162513618467,495.35334033477096,488.93288300265573,492.8525093208996,65247
2024-01-01,497.46710440702225,500.9613124974663,488.5523472420505,493.2964180412649,87029
2024-01-02,489.1776328331155,499.602848229699,487.06736538896905,493.319522436453,113335
2024-01-03,498.4779590951372,503.6499953155404,487.69581914339915,493.6649700082136,32703
2024-01-04,493.4206615622374,500.38268508018706,487.89188824251147,495.41149220745206,90912
2024-01-05,490.7408632504185,500.1660586130681,487.60715553581264,495.12619311820885,38603
2024-01-08,492.4833176342617,497.7460747199012,488.6580085890694,495.4825702119599,60249
2024-01-09,494.08326252993805,497.6693484795385,491.5099153593138,494.69937864469415,43506
2024-01-10,495.0494676624639,501.1568659367672,493.92825854061493,495.69129125860843,105969
2024-01-11,497.90931995210013,500.55196064998137,492.7835080631301,495.95390250388994,63697
2024-01-12,496.0832646064258,497.6970147142097,489.020768569115,495.4065858538145,40809
2024-01-15,495.38546297491376,498.6636680816721,491.2844862694632,495.9040510572927,56768
2024-01-16,495.5074947863901,499.33708433329184,490.9279034929475,496.1403436994005,72071
2024-01-17,493.60791884264063,499.7670571629574,491.7156269323364,495.4297924998227,55173
2024-01-18,495.151757325718,501.0426349298912,487.6995241446135,494.5604820411681,53563
2024-01-19,490.1664369435889,498.36879556833026,486.9652979548596,494.88944907572846,82509
2024-01-22,494.108336445532,501.0720141525316,488.2076319462559,495.5667954405466,42376
2024-01-23,490.2345838811793,500.5188843372339,484.48871618887836,494.7798516047539,108214
2024-01-24,494.12940348173595,500.2988555765787,489.61940414788626,494.098482152338,95274
2024-01-25,492.24006046299115,495.8597047946218,485.52145318806794,494.18298894464107,49401
2024-01-26,493.2514728894836,497.378886954335,488.8699647094016,494.17155106834196,70424
2024-01-29,490.13250519288897,498.03556295362847,483.4261560503149,493.7626593283525,33956
2024-01-30,493.9768736284593,495.2704424270864,489.524793760822,494.0363021086971,50027
2024-01-31,493.6026263829505,495.3305470671635,489.08394228661814,493.36936506627023,39894
2024-02-01,494.3173803561887,498.46251237890266,487.9329036187643,493.7017584051689,78875
2024-02-02,492.45906377885285,496.49303149915687,486.5021591344951,493.3200821247602,88223
2024-02-05,491.5798421260026,498.5922390901822,488.2106974425448,493.3828622148185,69383
2024-02-06,499.77806710191203,501.8410905831625,489.94579017641576,493.0264028564703,47096
2024-02-07,487.7499477451815,493.76906627940247,483.49532392554306,492.4725164830879,25391
2024-02-08,486.9954815246245,494.2916343715628,480.0602598922088,491.33629980400445,50874
2024-02-09,494.90849686556504,499.87612628948455,484.2800400900362,490.2857847690515,77292
2024-02-12,486.7330269461272,494.3182595266422,480.29142603883236,490.0600352990399,72702
2024-02-13,488.4270067721526,492.66708896608264,483.55781354454365,488.91430945678314,57277
2024-02-14,484.0297600409273,491.00304202834036,479.1666291112151,486.95039994148476,50369
2024-02-15,487.3244258943337,489.9302108322009,480.6133710847916,486.7385145436702,101166
2024-02-16,490.2732470437052,495.3445410496519,481.2181022238797,486.5405062961405,41950
2024-02-19,476.57072671678014,489.78831097929645,473.38421418019226,485.09420386317737,40276
2024-02-20,483.1245007886348,488.0607994522092,476.39171718702295,484.6665426069378,79637
2024-02-21,478.65554247819125,486.5188197276683,475.4671153737999,483.9785523960972,98850
2024-02-22,482.17649125743884,483.5974626016672,480.1911426582761,481.7175851846066,63942
2024-02-23,480.71451512977177,483.2002750416851,474.7239931046401,480.4937711954574,59991
2024-02-26,482.1023562380236,488.33164601041005,477.6651455762214,480.0571139958735,118701
2024-02-27,485.4685605088691,491.086486697034,474.8736827564742,479.98532652377776,90593
2024-02-28,471.88571077876253,484.88173559068167,469.1444343750668,479.0029349998054,123173
2024-02-29,483.45659829033207,488.8126094289607,474.833971586948,478.1242901100951,96935
2024-03-01,474.64885815827114,480.57465420314213,472.641723956806,476.580618383136,33987
2024-03-04,472.5803276334243,478.15382049930037,468.5309611210622,476.0820374019813,66887
2024-03-05,475.919636611835,479.18884807515457,473.5091367384328,475.57876342490397,94579
2024-03-06,472.5522724129338,476.58965736328776,465.55560070287544,474.5151513274693,35593
2024-03-07,476.00027169141936,481.51285465052086,472.87569352366364,473.92391266835756,27872
2024-03-08,472.2778956559852,477.2729160037764,468.90709735038297,473.5639752015615,30948
2024-03-11,470.56641917109596,479.4221553554191,463.57470839081395,473.05670966896776,84453
